id_radar,id_acidente_500m,id_acidente_1000m,id_acidente_2000m
466,D021800967,D021802833,D021802015
466,D021800967,D021802833,D021802023
466,D021800967,D021802833,D021802066
466,D021800967,D021802833,D021802090
466,D021800967,D021802833,D021802171
466,D021800967,D021802833,D021802238
466,D021800967,D021802833,D021802299
466,D021800967,D021802833,D021802304
466,D021800967,D021802833,D021802390
466,D021800967,D021802833,D021802395
466,D021800967,D021802833,D021802417
466,D021800967,D021802833,D021802605
466,D021800967,D021802833,D021802618
466,D021800967,D021802833,D021802765
466,D021800967,D021802833,D021802833
466,D021800967,D021802833,D021802975
466,D021802299,D021800012,D021800012
466,D021802299,D021800012,D021800110
466,D021802299,D021800012,D021800261
466,D021802299,D021800012,D021800275
466,D021802299,D021800012,D021800322
466,D021802299,D021800012,D021800381
466,D021802299,D021800012,D021800422
466,D021802299,D021800012,D021800499
466,D021802299,D021800012,D021800532
466,D021802299,D021800012,D021800554
466,D021802299,D021800012,D021800712
466,D021802299,D021800012,D021800719
466,D021802299,D021800012,D021800770
466,D021802299,D021800012,D021800796
466,D021802299,D021800012,D021800824
466,D021802299,D021800012,D021800920
466,D021802299,D021800012,D021800967
466,D021802299,D021800012,D021801056
466,D021802299,D021800012,D021801313
466,D021802299,D021800012,D021801606
466,D021802299,D021800012,D021801693
466,D021802299,D021800012,D021801738
466,D021802299,D021800012,D021801739
466,D021802299,D021800012,D021801824
466,D021802299,D021800012,D021801826
466,D021802299,D021800012,D021801930
466,D021802299,D021800012,D021801987
466,D021802299,D021800012,D021802015
466,D021802299,D021800012,D021802023
466,D021802299,D021800012,D021802066
466,D021802299,D021800012,D021802090
466,D021802299,D021800012,D021802171
466,D021802299,D021800012,D021802238
466,D021802299,D021800012,D021802299
466,D021802299,D021800012,D021802304
466,D021802299,D021800012,D021802390
466,D021802299,D021800012,D021802395
466,D021802299,D021800012,D021802417
466,D021802299,D021800012,D021802605
466,D021802299,D021800012,D021802618
466,D021802299,D021800012,D021802765
466,D021802299,D021800012,D021802833
466,D021802299,D021800012,D021802975
466,D021802299,D021800381,D021800012
466,D021802299,D021800381,D021800110
466,D021802299,D021800381,D021800261
466,D021802299,D021800381,D021800275
466,D021802299,D021800381,D021800322
466,D021802299,D021800381,D021800381
466,D021802299,D021800381,D021800422
466,D021802299,D021800381,D021800499
466,D021802299,D021800381,D021800532
466,D021802299,D021800381,D021800554
466,D021802299,D021800381,D021800712
466,D021802299,D021800381,D021800719
466,D021802299,D021800381,D021800770
466,D021802299,D021800381,D021800796
466,D021802299,D021800381,D021800824
466,D021802299,D021800381,D021800920
466,D021802299,D021800381,D021800967
466,D021802299,D021800381,D021801056
466,D021802299,D021800381,D021801313
466,D021802299,D021800381,D021801606
466,D021802299,D021800381,D021801693
466,D021802299,D021800381,D021801738
466,D021802299,D021800381,D021801739
466,D021802299,D021800381,D021801824
466,D021802299,D021800381,D021801826
466,D021802299,D021800381,D021801930
466,D021802299,D021800381,D021801987
466,D021802299,D021800381,D021802015
466,D021802299,D021800381,D021802023
466,D021802299,D021800381,D021802066
466,D021802299,D021800381,D021802090
466,D021802299,D021800381,D021802171
466,D021802299,D021800381,D021802238
466,D021802299,D021800381,D021802299
466,D021802299,D021800381,D021802304
466,D021802299,D021800381,D021802390
466,D021802299,D021800381,D021802395
466,D021802299,D021800381,D021802417
466,D021802299,D021800381,D021802605
466,D021802299,D021800381,D021802618
466,D021802299,D021800381,D021802765
466,D021802299,D021800381,D021802833
466,D021802299,D021800381,D021802975
466,D021802299,D021800719,D021800012
466,D021802299,D021800719,D021800110
466,D021802299,D021800719,D021800261
466,D021802299,D021800719,D021800275
466,D021802299,D021800719,D021800322
466,D021802299,D021800719,D021800381
466,D021802299,D021800719,D021800422
466,D021802299,D021800719,D021800499
466,D021802299,D021800719,D021800532
466,D021802299,D021800719,D021800554
466,D021802299,D021800719,D021800712
466,D021802299,D021800719,D021800719
466,D021802299,D021800719,D021800770
466,D021802299,D021800719,D021800796
466,D021802299,D021800719,D021800824
466,D021802299,D021800719,D021800920
466,D021802299,D021800719,D021800967
466,D021802299,D021800719,D021801056
466,D021802299,D021800719,D021801313
466,D021802299,D021800719,D021801606
466,D021802299,D021800719,D021801693
466,D021802299,D021800719,D021801738
466,D021802299,D021800719,D021801739
466,D021802299,D021800719,D021801824
466,D021802299,D021800719,D021801826
466,D021802299,D021800719,D021801930
466,D021802299,D021800719,D021801987
466,D021802299,D021800719,D021802015
466,D021802299,D021800719,D021802023
466,D021802299,D021800719,D021802066
466,D021802299,D021800719,D021802090
466,D021802299,D021800719,D021802171
466,D021802299,D021800719,D021802238
466,D021802299,D021800719,D021802299
466,D021802299,D021800719,D021802304
466,D021802299,D021800719,D021802390
466,D021802299,D021800719,D021802395
466,D021802299,D021800719,D021802417
466,D021802299,D021800719,D021802605
466,D021802299,D021800719,D021802618
466,D021802299,D021800719,D021802765
466,D021802299,D021800719,D021802833
466,D021802299,D021800719,D021802975
466,D021802299,D021800967,D021800012
466,D021802299,D021800967,D021800110
466,D021802299,D021800967,D021800261
466,D021802299,D021800967,D021800275
466,D021802299,D021800967,D021800322
466,D021802299,D021800967,D021800381
466,D021802299,D021800967,D021800422
466,D021802299,D021800967,D021800499
466,D021802299,D021800967,D021800532
466,D021802299,D021800967,D021800554
466,D021802299,D021800967,D021800712
466,D021802299,D021800967,D021800719
466,D021802299,D021800967,D021800770
466,D021802299,D021800967,D021800796
466,D021802299,D021800967,D021800824
466,D021802299,D021800967,D021800920
466,D021802299,D021800967,D021800967
466,D021802299,D021800967,D021801056
466,D021802299,D021800967,D021801313
466,D021802299,D021800967,D021801606
466,D021802299,D021800967,D021801693
466,D021802299,D021800967,D021801738
466,D021802299,D021800967,D021801739
466,D021802299,D021800967,D021801824
466,D021802299,D021800967,D021801826
466,D021802299,D021800967,D021801930
466,D021802299,D021800967,D021801987
466,D021802299,D021800967,D021802015
466,D021802299,D021800967,D021802023
466,D021802299,D021800967,D021802066
466,D021802299,D021800967,D021802090
466,D021802299,D021800967,D021802171
466,D021802299,D021800967,D021802238
466,D021802299,D021800967,D021802299
466,D021802299,D021800967,D021802304
466,D021802299,D021800967,D021802390
466,D021802299,D021800967,D021802395
466,D021802299,D021800967,D021802417
466,D021802299,D021800967,D021802605
466,D021802299,D021800967,D021802618
466,D021802299,D021800967,D021802765
466,D021802299,D021800967,D021802833
466,D021802299,D021800967,D021802975
466,D021802299,D021801056,D021800012
466,D021802299,D021801056,D021800110
466,D021802299,D021801056,D021800261
466,D021802299,D021801056,D021800275
466,D021802299,D021801056,D021800322
466,D021802299,D021801056,D021800381
466,D021802299,D021801056,D021800422
466,D021802299,D021801056,D021800499
466,D021802299,D021801056,D021800532
466,D021802299,D021801056,D021800554
466,D021802299,D021801056,D021800712
466,D021802299,D021801056,D021800719
466,D021802299,D021801056,D021800770
466,D021802299,D021801056,D021800796
466,D021802299,D021801056,D021800824
466,D021802299,D021801056,D021800920
466,D021802299,D021801056,D021800967
466,D021802299,D021801056,D021801056
466,D021802299,D021801056,D021801313
466,D021802299,D021801056,D021801606
466,D021802299,D021801056,D021801693
466,D021802299,D021801056,D021801738
466,D021802299,D021801056,D021801739
466,D021802299,D021801056,D021801824
466,D021802299,D021801056,D021801826
466,D021802299,D021801056,D021801930
466,D021802299,D021801056,D021801987
466,D021802299,D021801056,D021802015
466,D021802299,D021801056,D021802023
466,D021802299,D021801056,D021802066
466,D021802299,D021801056,D021802090
466,D021802299,D021801056,D021802171
466,D021802299,D021801056,D021802238
466,D021802299,D021801056,D021802299
466,D021802299,D021801056,D021802304
466,D021802299,D021801056,D021802390
466,D021802299,D021801056,D021802395
466,D021802299,D021801056,D021802417
466,D021802299,D021801056,D021802605
466,D021802299,D021801056,D021802618
466,D021802299,D021801056,D021802765
466,D021802299,D021801056,D021802833
466,D021802299,D021801056,D021802975
466,D021802299,D021801313,D021800012
466,D021802299,D021801313,D021800110
466,D021802299,D021801313,D021800261
466,D021802299,D021801313,D021800275
466,D021802299,D021801313,D021800322
466,D021802299,D021801313,D021800381
466,D021802299,D021801313,D021800422
466,D021802299,D021801313,D021800499
466,D021802299,D021801313,D021800532
466,D021802299,D021801313,D021800554
466,D021802299,D021801313,D021800712
466,D021802299,D021801313,D021800719
466,D021802299,D021801313,D021800770
466,D021802299,D021801313,D021800796
466,D021802299,D021801313,D021800824
466,D021802299,D021801313,D021800920
466,D021802299,D021801313,D021800967
466,D021802299,D021801313,D021801056
466,D021802299,D021801313,D021801313
466,D021802299,D021801313,D021801606
466,D021802299,D021801313,D021801693
466,D021802299,D021801313,D021801738
466,D021802299,D021801313,D021801739
466,D021802299,D021801313,D021801824
466,D021802299,D021801313,D021801826
466,D021802299,D021801313,D021801930
466,D021802299,D021801313,D021801987
466,D021802299,D021801313,D021802015
466,D021802299,D021801313,D021802023
466,D021802299,D021801313,D021802066
466,D021802299,D021801313,D021802090
466,D021802299,D021801313,D021802171
466,D021802299,D021801313,D021802238
466,D021802299,D021801313,D021802299
466,D021802299,D021801313,D021802304
466,D021802299,D021801313,D021802390
466,D021802299,D021801313,D021802395
466,D021802299,D021801313,D021802417
466,D021802299,D021801313,D021802605
466,D021802299,D021801313,D021802618
466,D021802299,D021801313,D021802765
466,D021802299,D021801313,D021802833
466,D021802299,D021801313,D021802975
466,D021802299,D021801826,D021800012
466,D021802299,D021801826,D021800110
466,D021802299,D021801826,D021800261
466,D021802299,D021801826,D021800275
466,D021802299,D021801826,D021800322
466,D021802299,D021801826,D021800381
466,D021802299,D021801826,D021800422
466,D021802299,D021801826,D021800499
466,D021802299,D021801826,D021800532
466,D021802299,D021801826,D021800554
466,D021802299,D021801826,D021800712
466,D021802299,D021801826,D021800719
466,D021802299,D021801826,D021800770
466,D021802299,D021801826,D021800796
466,D021802299,D021801826,D021800824
466,D021802299,D021801826,D021800920
466,D021802299,D021801826,D021800967
466,D021802299,D021801826,D021801056
466,D021802299,D021801826,D021801313
466,D021802299,D021801826,D021801606
466,D021802299,D021801826,D021801693
466,D021802299,D021801826,D021801738
466,D021802299,D021801826,D021801739
466,D021802299,D021801826,D021801824
466,D021802299,D021801826,D021801826
466,D021802299,D021801826,D021801930
466,D021802299,D021801826,D021801987
466,D021802299,D021801826,D021802015
466,D021802299,D021801826,D021802023
466,D021802299,D021801826,D021802066
466,D021802299,D021801826,D021802090
466,D021802299,D021801826,D021802171
466,D021802299,D021801826,D021802238
466,D021802299,D021801826,D021802299
466,D021802299,D021801826,D021802304
466,D021802299,D021801826,D021802390
466,D021802299,D021801826,D021802395
466,D021802299,D021801826,D021802417
466,D021802299,D021801826,D021802605
466,D021802299,D021801826,D021802618
466,D021802299,D021801826,D021802765
466,D021802299,D021801826,D021802833
466,D021802299,D021801826,D021802975
466,D021802299,D021802171,D021800012
466,D021802299,D021802171,D021800110
466,D021802299,D021802171,D021800261
466,D021802299,D021802171,D021800275
466,D021802299,D021802171,D021800322
466,D021802299,D021802171,D021800381
466,D021802299,D021802171,D021800422
466,D021802299,D021802171,D021800499
466,D021802299,D021802171,D021800532
466,D021802299,D021802171,D021800554
466,D021802299,D021802171,D021800712
466,D021802299,D021802171,D021800719
466,D021802299,D021802171,D021800770
466,D021802299,D021802171,D021800796
466,D021802299,D021802171,D021800824
466,D021802299,D021802171,D021800920
466,D021802299,D021802171,D021800967
466,D021802299,D021802171,D021801056
466,D021802299,D021802171,D021801313
466,D021802299,D021802171,D021801606
466,D021802299,D021802171,D021801693
466,D021802299,D021802171,D021801738
466,D021802299,D021802171,D021801739
466,D021802299,D021802171,D021801824
466,D021802299,D021802171,D021801826
466,D021802299,D021802171,D021801930
466,D021802299,D021802171,D021801987
466,D021802299,D021802171,D021802015
466,D021802299,D021802171,D021802023
466,D021802299,D021802171,D021802066
466,D021802299,D021802171,D021802090
466,D021802299,D021802171,D021802171
466,D021802299,D021802171,D021802238
466,D021802299,D021802171,D021802299
466,D021802299,D021802171,D021802304
466,D021802299,D021802171,D021802390
466,D021802299,D021802171,D021802395
466,D021802299,D021802171,D021802417
466,D021802299,D021802171,D021802605
466,D021802299,D021802171,D021802618
466,D021802299,D021802171,D021802765
466,D021802299,D021802171,D021802833
466,D021802299,D021802171,D021802975
466,D021802299,D021802238,D021800012
466,D021802299,D021802238,D021800110
466,D021802299,D021802238,D021800261
466,D021802299,D021802238,D021800275
466,D021802299,D021802238,D021800322
466,D021802299,D021802238,D021800381
466,D021802299,D021802238,D021800422
466,D021802299,D021802238,D021800499
466,D021802299,D021802238,D021800532
466,D021802299,D021802238,D021800554
466,D021802299,D021802238,D021800712
466,D021802299,D021802238,D021800719
466,D021802299,D021802238,D021800770
466,D021802299,D021802238,D021800796
466,D021802299,D021802238,D021800824
466,D021802299,D021802238,D021800920
466,D021802299,D021802238,D021800967
466,D021802299,D021802238,D021801056
466,D021802299,D021802238,D021801313
466,D021802299,D021802238,D021801606
466,D021802299,D021802238,D021801693
466,D021802299,D021802238,D021801738
466,D021802299,D021802238,D021801739
466,D021802299,D021802238,D021801824
466,D021802299,D021802238,D021801826
466,D021802299,D021802238,D021801930
466,D021802299,D021802238,D021801987
466,D021802299,D021802238,D021802015
466,D021802299,D021802238,D021802023
466,D021802299,D021802238,D021802066
466,D021802299,D021802238,D021802090
466,D021802299,D021802238,D021802171
466,D021802299,D021802238,D021802238
466,D021802299,D021802238,D021802299
466,D021802299,D021802238,D021802304
466,D021802299,D021802238,D021802390
466,D021802299,D021802238,D021802395
466,D021802299,D021802238,D021802417
466,D021802299,D021802238,D021802605
466,D021802299,D021802238,D021802618
466,D021802299,D021802238,D021802765
466,D021802299,D021802238,D021802833
466,D021802299,D021802238,D021802975
466,D021802299,D021802299,D021800012
466,D021802299,D021802299,D021800110
466,D021802299,D021802299,D021800261
466,D021802299,D021802299,D021800275
466,D021802299,D021802299,D021800322
466,D021802299,D021802299,D021800381
466,D021802299,D021802299,D021800422
466,D021802299,D021802299,D021800499
466,D021802299,D021802299,D021800532
466,D021802299,D021802299,D021800554
466,D021802299,D021802299,D021800712
466,D021802299,D021802299,D021800719
466,D021802299,D021802299,D021800770
466,D021802299,D021802299,D021800796
466,D021802299,D021802299,D021800824
466,D021802299,D021802299,D021800920
466,D021802299,D021802299,D021800967
466,D021802299,D021802299,D021801056
466,D021802299,D021802299,D021801313
466,D021802299,D021802299,D021801606
466,D021802299,D021802299,D021801693
466,D021802299,D021802299,D021801738
466,D021802299,D021802299,D021801739
466,D021802299,D021802299,D021801824
466,D021802299,D021802299,D021801826
466,D021802299,D021802299,D021801930
466,D021802299,D021802299,D021801987
466,D021802299,D021802299,D021802015
466,D021802299,D021802299,D021802023
466,D021802299,D021802299,D021802066
466,D021802299,D021802299,D021802090
466,D021802299,D021802299,D021802171
466,D021802299,D021802299,D021802238
466,D021802299,D021802299,D021802299
466,D021802299,D021802299,D021802304
466,D021802299,D021802299,D021802390
466,D021802299,D021802299,D021802395
466,D021802299,D021802299,D021802417
466,D021802299,D021802299,D021802605
466,D021802299,D021802299,D021802618
466,D021802299,D021802299,D021802765
466,D021802299,D021802299,D021802833
466,D021802299,D021802299,D021802975
466,D021802299,D021802304,D021800012
466,D021802299,D021802304,D021800110
466,D021802299,D021802304,D021800261
466,D021802299,D021802304,D021800275
466,D021802299,D021802304,D021800322
466,D021802299,D021802304,D021800381
466,D021802299,D021802304,D021800422
466,D021802299,D021802304,D021800499
466,D021802299,D021802304,D021800532
466,D021802299,D021802304,D021800554
466,D021802299,D021802304,D021800712
466,D021802299,D021802304,D021800719
466,D021802299,D021802304,D021800770
466,D021802299,D021802304,D021800796
466,D021802299,D021802304,D021800824
466,D021802299,D021802304,D021800920
466,D021802299,D021802304,D021800967
466,D021802299,D021802304,D021801056
466,D021802299,D021802304,D021801313
466,D021802299,D021802304,D021801606
466,D021802299,D021802304,D021801693
466,D021802299,D021802304,D021801738
466,D021802299,D021802304,D021801739
466,D021802299,D021802304,D021801824
466,D021802299,D021802304,D021801826
466,D021802299,D021802304,D021801930
466,D021802299,D021802304,D021801987
466,D021802299,D021802304,D021802015
466,D021802299,D021802304,D021802023
466,D021802299,D021802304,D021802066
466,D021802299,D021802304,D021802090
466,D021802299,D021802304,D021802171
466,D021802299,D021802304,D021802238
466,D021802299,D021802304,D021802299
466,D021802299,D021802304,D021802304
466,D021802299,D021802304,D021802390
466,D021802299,D021802304,D021802395
466,D021802299,D021802304,D021802417
466,D021802299,D021802304,D021802605
466,D021802299,D021802304,D021802618
466,D021802299,D021802304,D021802765
466,D021802299,D021802304,D021802833
466,D021802299,D021802304,D021802975
466,D021802299,D021802417,D021800012
466,D021802299,D021802417,D021800110
466,D021802299,D021802417,D021800261
466,D021802299,D021802417,D021800275
466,D021802299,D021802417,D021800322
466,D021802299,D021802417,D021800381
466,D021802299,D021802417,D021800422
466,D021802299,D021802417,D021800499
466,D021802299,D021802417,D021800532
466,D021802299,D021802417,D021800554
466,D021802299,D021802417,D021800712
466,D021802299,D021802417,D021800719
466,D021802299,D021802417,D021800770
466,D021802299,D021802417,D021800796
466,D021802299,D021802417,D021800824
466,D021802299,D021802417,D021800920
466,D021802299,D021802417,D021800967
466,D021802299,D021802417,D021801056
466,D021802299,D021802417,D021801313
466,D021802299,D021802417,D021801606
466,D021802299,D021802417,D021801693
466,D021802299,D021802417,D021801738
466,D021802299,D021802417,D021801739
466,D021802299,D021802417,D021801824
466,D021802299,D021802417,D021801826
466,D021802299,D021802417,D021801930
466,D021802299,D021802417,D021801987
466,D021802299,D021802417,D021802015
466,D021802299,D021802417,D021802023
466,D021802299,D021802417,D021802066
466,D021802299,D021802417,D021802090
466,D021802299,D021802417,D021802171
466,D021802299,D021802417,D021802238
466,D021802299,D021802417,D021802299
466,D021802299,D021802417,D021802304
466,D021802299,D021802417,D021802390
466,D021802299,D021802417,D021802395
466,D021802299,D021802417,D021802417
466,D021802299,D021802417,D021802605
466,D021802299,D021802417,D021802618
466,D021802299,D021802417,D021802765
466,D021802299,D021802417,D021802833
466,D021802299,D021802417,D021802975
466,D021802299,D021802605,D021800012
466,D021802299,D021802605,D021800110
466,D021802299,D021802605,D021800261
466,D021802299,D021802605,D021800275
466,D021802299,D021802605,D021800322
466,D021802299,D021802605,D021800381
466,D021802299,D021802605,D021800422
466,D021802299,D021802605,D021800499
466,D021802299,D021802605,D021800532
466,D021802299,D021802605,D021800554
466,D021802299,D021802605,D021800712
466,D021802299,D021802605,D021800719
466,D021802299,D021802605,D021800770
466,D021802299,D021802605,D021800796
466,D021802299,D021802605,D021800824
466,D021802299,D021802605,D021800920
466,D021802299,D021802605,D021800967
466,D021802299,D021802605,D021801056
466,D021802299,D021802605,D021801313
466,D021802299,D021802605,D021801606
466,D021802299,D021802605,D021801693
466,D021802299,D021802605,D021801738
466,D021802299,D021802605,D021801739
466,D021802299,D021802605,D021801824
466,D021802299,D021802605,D021801826
466,D021802299,D021802605,D021801930
466,D021802299,D021802605,D021801987
466,D021802299,D021802605,D021802015
466,D021802299,D021802605,D021802023
466,D021802299,D021802605,D021802066
466,D021802299,D021802605,D021802090
466,D021802299,D021802605,D021802171
466,D021802299,D021802605,D021802238
466,D021802299,D021802605,D021802299
466,D021802299,D021802605,D021802304
466,D021802299,D021802605,D021802390
466,D021802299,D021802605,D021802395
466,D021802299,D021802605,D021802417
466,D021802299,D021802605,D021802605
466,D021802299,D021802605,D021802618
466,D021802299,D021802605,D021802765
466,D021802299,D021802605,D021802833
466,D021802299,D021802605,D021802975
466,D021802299,D021802765,D021800012
466,D021802299,D021802765,D021800110
466,D021802299,D021802765,D021800261
466,D021802299,D021802765,D021800275
466,D021802299,D021802765,D021800322
466,D021802299,D021802765,D021800381
466,D021802299,D021802765,D021800422
466,D021802299,D021802765,D021800499
466,D021802299,D021802765,D021800532
466,D021802299,D021802765,D021800554
466,D021802299,D021802765,D021800712
466,D021802299,D021802765,D021800719
466,D021802299,D021802765,D021800770
466,D021802299,D021802765,D021800796
466,D021802299,D021802765,D021800824
466,D021802299,D021802765,D021800920
466,D021802299,D021802765,D021800967
466,D021802299,D021802765,D021801056
466,D021802299,D021802765,D021801313
466,D021802299,D021802765,D021801606
466,D021802299,D021802765,D021801693
466,D021802299,D021802765,D021801738
466,D021802299,D021802765,D021801739
466,D021802299,D021802765,D021801824
466,D021802299,D021802765,D021801826
466,D021802299,D021802765,D021801930
466,D021802299,D021802765,D021801987
466,D021802299,D021802765,D021802015
466,D021802299,D021802765,D021802023
466,D021802299,D021802765,D021802066
466,D021802299,D021802765,D021802090
466,D021802299,D021802765,D021802171
466,D021802299,D021802765,D021802238
466,D021802299,D021802765,D021802299
466,D021802299,D021802765,D021802304
466,D021802299,D021802765,D021802390
466,D021802299,D021802765,D021802395
466,D021802299,D021802765,D021802417
466,D021802299,D021802765,D021802605
466,D021802299,D021802765,D021802618
466,D021802299,D021802765,D021802765
466,D021802299,D021802765,D021802833
466,D021802299,D021802765,D021802975
466,D021802299,D021802833,D021800012
466,D021802299,D021802833,D021800110
466,D021802299,D021802833,D021800261
466,D021802299,D021802833,D021800275
466,D021802299,D021802833,D021800322
466,D021802299,D021802833,D021800381
466,D021802299,D021802833,D021800422
466,D021802299,D021802833,D021800499
466,D021802299,D021802833,D021800532
466,D021802299,D021802833,D021800554
466,D021802299,D021802833,D021800712
466,D021802299,D021802833,D021800719
466,D021802299,D021802833,D021800770
466,D021802299,D021802833,D021800796
466,D021802299,D021802833,D021800824
466,D021802299,D021802833,D021800920
466,D021802299,D021802833,D021800967
466,D021802299,D021802833,D021801056
466,D021802299,D021802833,D021801313
466,D021802299,D021802833,D021801606
466,D021802299,D021802833,D021801693
466,D021802299,D021802833,D021801738
466,D021802299,D021802833,D021801739
466,D021802299,D021802833,D021801824
466,D021802299,D021802833,D021801826
466,D021802299,D021802833,D021801930
466,D021802299,D021802833,D021801987
466,D021802299,D021802833,D021802015
466,D021802299,D021802833,D021802023
466,D021802299,D021802833,D021802066
466,D021802299,D021802833,D021802090
466,D021802299,D021802833,D021802171
466,D021802299,D021802833,D021802238
466,D021802299,D021802833,D021802299
466,D021802299,D021802833,D021802304
466,D021802299,D021802833,D021802390
466,D021802299,D021802833,D021802395
466,D021802299,D021802833,D021802417
466,D021802299,D021802833,D021802605
466,D021802299,D021802833,D021802618
466,D021802299,D021802833,D021802765
466,D021802299,D021802833,D021802833
466,D021802299,D021802833,D021802975
466,D021802605,D021800012,D021800012
466,D021802605,D021800012,D021800110
466,D021802605,D021800012,D021800261
466,D021802605,D021800012,D021800275
466,D021802605,D021800012,D021800322
466,D021802605,D021800012,D021800381
466,D021802605,D021800012,D021800422
466,D021802605,D021800012,D021800499
466,D021802605,D021800012,D021800532
466,D021802605,D021800012,D021800554
466,D021802605,D021800012,D021800712
466,D021802605,D021800012,D021800719
466,D021802605,D021800012,D021800770
466,D021802605,D021800012,D021800796
466,D021802605,D021800012,D021800824
466,D021802605,D021800012,D021800920
466,D021802605,D021800012,D021800967
466,D021802605,D021800012,D021801056
466,D021802605,D021800012,D021801313
466,D021802605,D021800012,D021801606
466,D021802605,D021800012,D021801693
466,D021802605,D021800012,D021801738
466,D021802605,D021800012,D021801739
466,D021802605,D021800012,D021801824
466,D021802605,D021800012,D021801826
466,D021802605,D021800012,D021801930
466,D021802605,D021800012,D021801987
466,D021802605,D021800012,D021802015
466,D021802605,D021800012,D021802023
466,D021802605,D021800012,D021802066
466,D021802605,D021800012,D021802090
466,D021802605,D021800012,D021802171
466,D021802605,D021800012,D021802238
466,D021802605,D021800012,D021802299
466,D021802605,D021800012,D021802304
466,D021802605,D021800012,D021802390
466,D021802605,D021800012,D021802395
466,D021802605,D021800012,D021802417
466,D021802605,D021800012,D021802605
466,D021802605,D021800012,D021802618
466,D021802605,D021800012,D021802765
466,D021802605,D021800012,D021802833
466,D021802605,D021800012,D021802975
466,D021802605,D021800381,D021800012
466,D021802605,D021800381,D021800110
466,D021802605,D021800381,D021800261
466,D021802605,D021800381,D021800275
466,D021802605,D021800381,D021800322
466,D021802605,D021800381,D021800381
466,D021802605,D021800381,D021800422
466,D021802605,D021800381,D021800499
466,D021802605,D021800381,D021800532
466,D021802605,D021800381,D021800554
466,D021802605,D021800381,D021800712
466,D021802605,D021800381,D021800719
466,D021802605,D021800381,D021800770
466,D021802605,D021800381,D021800796
466,D021802605,D021800381,D021800824
466,D021802605,D021800381,D021800920
466,D021802605,D021800381,D021800967
466,D021802605,D021800381,D021801056
466,D021802605,D021800381,D021801313
466,D021802605,D021800381,D021801606
466,D021802605,D021800381,D021801693
466,D021802605,D021800381,D021801738
466,D021802605,D021800381,D021801739
466,D021802605,D021800381,D021801824
466,D021802605,D021800381,D021801826
466,D021802605,D021800381,D021801930
466,D021802605,D021800381,D021801987
466,D021802605,D021800381,D021802015
466,D021802605,D021800381,D021802023
466,D021802605,D021800381,D021802066
466,D021802605,D021800381,D021802090
466,D021802605,D021800381,D021802171
466,D021802605,D021800381,D021802238
466,D021802605,D021800381,D021802299
466,D021802605,D021800381,D021802304
466,D021802605,D021800381,D021802390
466,D021802605,D021800381,D021802395
466,D021802605,D021800381,D021802417
466,D021802605,D021800381,D021802605
466,D021802605,D021800381,D021802618
466,D021802605,D021800381,D021802765
466,D021802605,D021800381,D021802833
466,D021802605,D021800381,D021802975
466,D021802605,D021800719,D021800012
466,D021802605,D021800719,D021800110
466,D021802605,D021800719,D021800261
466,D021802605,D021800719,D021800275
466,D021802605,D021800719,D021800322
466,D021802605,D021800719,D021800381
466,D021802605,D021800719,D021800422
466,D021802605,D021800719,D021800499
466,D021802605,D021800719,D021800532
466,D021802605,D021800719,D021800554
466,D021802605,D021800719,D021800712
466,D021802605,D021800719,D021800719
466,D021802605,D021800719,D021800770
466,D021802605,D021800719,D021800796
466,D021802605,D021800719,D021800824
466,D021802605,D021800719,D021800920
466,D021802605,D021800719,D021800967
466,D021802605,D021800719,D021801056
466,D021802605,D021800719,D021801313
466,D021802605,D021800719,D021801606
466,D021802605,D021800719,D021801693
466,D021802605,D021800719,D021801738
466,D021802605,D021800719,D021801739
466,D021802605,D021800719,D021801824
466,D021802605,D021800719,D021801826
466,D021802605,D021800719,D021801930
466,D021802605,D021800719,D021801987
466,D021802605,D021800719,D021802015
466,D021802605,D021800719,D021802023
466,D021802605,D021800719,D021802066
466,D021802605,D021800719,D021802090
466,D021802605,D021800719,D021802171
466,D021802605,D021800719,D021802238
466,D021802605,D021800719,D021802299
466,D021802605,D021800719,D021802304
466,D021802605,D021800719,D021802390
466,D021802605,D021800719,D021802395
466,D021802605,D021800719,D021802417
466,D021802605,D021800719,D021802605
466,D021802605,D021800719,D021802618
466,D021802605,D021800719,D021802765
466,D021802605,D021800719,D021802833
466,D021802605,D021800719,D021802975
466,D021802605,D021800967,D021800012
466,D021802605,D021800967,D021800110
466,D021802605,D021800967,D021800261
466,D021802605,D021800967,D021800275
466,D021802605,D021800967,D021800322
466,D021802605,D021800967,D021800381
466,D021802605,D021800967,D021800422
466,D021802605,D021800967,D021800499
466,D021802605,D021800967,D021800532
466,D021802605,D021800967,D021800554
466,D021802605,D021800967,D021800712
466,D021802605,D021800967,D021800719
466,D021802605,D021800967,D021800770
466,D021802605,D021800967,D021800796
466,D021802605,D021800967,D021800824
466,D021802605,D021800967,D021800920
466,D021802605,D021800967,D021800967
466,D021802605,D021800967,D021801056
466,D021802605,D021800967,D021801313
466,D021802605,D021800967,D021801606
466,D021802605,D021800967,D021801693
466,D021802605,D021800967,D021801738
466,D021802605,D021800967,D021801739
466,D021802605,D021800967,D021801824
466,D021802605,D021800967,D021801826
466,D021802605,D021800967,D021801930
466,D021802605,D021800967,D021801987
466,D021802605,D021800967,D021802015
466,D021802605,D021800967,D021802023
466,D021802605,D021800967,D021802066
466,D021802605,D021800967,D021802090
